"id","district_id","city"
4872,87,Palkot
4873,246,Palladam
4874,537,Pallavaram
4875,655,Palling Circle
4876,245,Pallipattu
4877,422,Pallu
4878,592,Palojori
4879,16,Palsana
4880,234,Palus
4881,99,Palvoncha
4882,297,Palwal
4883,247,Pamarru
4884,65,Pamgarh
4885,165,Pamidi
4886,247,Pamidimukkala
4887,199,Pampore
4888,97,Pamulapadu
4889,197,Pamur
4890,27,Panagar
4891,149,Panapur
4892,388,Panchari
4893,387,Panchkula
4894,156,Panchla
4895,79,Panchrukhi
4896,361,Pandabeswar
4897,160,Pandapara
4898,229,Pandarak
4899,484,Pandariya
4900,172,Pandaul
4901,722,Pandavapura
4902,677,Pandhana
4903,70,Pandharpur
4904,119,Pandhurna
4905,476,Pandu
4906,192,Pandua
4907,114,Pangal
4908,706,Pangchao SDO
4909,429,Pangi
4910,489,Pangin EAC
4911,244,Pangna
4912,64,Panhala
4913,255,Panikoili
4914,360,Panipat
4915,605,Panisagar
4916,202,Panjehra
4917,345,Pankhu
4918,476,Panki
4919,57,Panna
4920,454,Panruti
4921,179,Pansemal
4922,424,Panskura
4923,752,Panso
4924,529,Panthachowk
4925,569,Panthalur
4926,90,Panvel
4927,97,Panyam
4928,550,Paomata
4929,572,Paonta Sahib
4930,497,Papanasam
4931,96,Papannapet
4932,521,Paparahandi
4933,556,Paparmetla
4934,606,Pappireddipatti
4935,208,Para
4936,9,Paradeep Lock
4937,9,Paradip
4938,120,Paraiya
4939,327,Parajang
4940,20,Paralakhemundi
4941,697,Paramakudi
4942,719,Paramathi-Velur
4943,451,Paranda
4944,325,Parang Circle
4945,119,Parasia
4946,300,Paraswada
4947,159,Paravada
4948,107,Paravur
4949,222,Parbalpur
4950,589,Parbatsar
4951,86,Parbatta
4952,651,Parbhani
4953,581,PARBUK SDO
4954,25,Parchur
4955,603,Pardi
4956,359,Pargi
4957,69,Pargwal
4958,36,Parigi
4959,305,Parihar
4960,228,Parkal
4961,133,Parli
4962,75,Parner
4963,112,Parola
4964,239,Paroo
4965,149,Parsa
4966,305,Parsauni
4967,447,Parseoni
4968,123,Partur
4969,538,Parvathagiri
4970,326,Parvathipuram
4971,202,PARWANOO
4972,59,Pasan
4973,465,Pasighat HQ
4974,618,PASSA VALLEY CIRCLE
4975,19,Patahi
4976,295,Patamda
4977,690,Patan
4978,27,Patan
4979,583,Patan
4980,476,Patan
4981,520,Patan
4982,47,Patan
4983,160,Patana
4984,139,Patancheru
4985,665,Patan-Veraval
4986,201,PATAPUR
4987,352,Patarghat
4988,276,Pataudi
4989,754,Patel Nagar
4990,426,Patepur
4991,399,Patera
4992,426,Paterhi Belsar
4993,288,Pathalgaon
4994,533,Pathalgora
4995,710,Pathanapuram
4996,604,Pathankot
4997,110,Pathapatnam
4998,75,Pathardi
4999,392,Pathargama
5000,393,Pathari
5001,399,Patharia
5002,691,Pathariya
5003,260,Patharkandi
5004,384,Patharpratima
5005,370,Pathna
5006,576,Pathorighat (Pt)
5007,651,Pathri
5008,179,Pati
5009,363,Pati
5010,627,Patiala
5011,712,Patiyali
5012,1,Patkura
5013,301,Patna
5014,315,Patnagarh
5015,229,Patna Rural
5016,133,Patoda
5017,456,Patori
5018,627,Patran
5019,351,Patrasayer
5020,555,Patratu
5021,730,Patsoi
5022,85,Pattambi
5023,1,Pattamundai
5024,365,Pattan
5025,444,Patti
5026,206,Patti
5027,33,Pattikonda
5028,497,Pattukkottai
5029,582,PATUK ADC
5030,74,Patur
5031,430,Pauni
5032,473,Pauri
5033,549,Pavagada
5034,3,Pavta
5035,57,Pawai
5036,321,Pawkidevi
5037,299,PAYAGPUR
5038,159,Payakaraopeta
5039,687,Payal
5040,377,Payeng Circle
5041,489,Payum Circle
5042,686,Payyannur
5043,97,Peapally
5044,114,Pebbair
5045,197,Peda Araveedu
5046,26,Peda Bayalu
5047,197,Pedacherlo Palle
5048,161,Pedagantyada
5049,536,Pedakakani
5050,113,Pedakurapadu
5051,247,Pedana
5052,536,Pedanandipadu
5053,44,Pedapadu
5054,247,Pedaparupudi
5055,648,Pedapudi
5056,44,Pedavegi
5057,21,Pedda Adesherlapally
5058,33,Pedda Kadubur
5059,357,Pedda Kodapgal
5060,14,Peddakothapally
5061,114,Peddamandadi
5062,481,Peddamandyam
5063,233,Peddamudium
5064,183,Peddapalli
5065,304,Peddapanjani
5066,165,Peddapappur
5067,648,Peddapuram
5068,481,Pedda Thippasamudram
5069,165,Peddavadugur
5070,404,Peddavangara
5071,21,Peddavoora
5072,359,Peddemul
5073,227,Pedi (Ngwalwa)
5074,666,PEDONG
5075,206,Peepalkhoont
5076,593,Peeplu
5077,600,Peerumade
5078,62,Peesangan
5079,406,Pegadapalli
5080,252,Pehowa
5081,318,Pellakur
5082,390,Pembi
5083,90,Pen
5084,481,Penagalur
5085,247,Penamaluru
5086,216,Penchicalpet
5087,233,Pendlimarri
5088,744,Pendra
5089,744,Pendra Road Gorella
5090,161,Pendurthi
5091,606,Pennagaram
5092,166,Penpahad
5093,15,Pentapadu
5094,14,Pentlavelli
5095,491,Penuballi
5096,76,Penuganchiprolu
5097,15,Penugonda
5098,36,Penukonda
5099,15,Penumantra
5100,304,Penumuru
5101,702,Peraiyur
5102,84,Perambalur
5103,81,Perambur
5104,168,Peravali
5105,497,Peravurani
5106,227,Peren
5107,635,Perinthalmanna
5108,174,Periyakulam
5109,157,Pernambut
5110,367,Pernem
5111,184,Perundurai
5112,158,Perur
5113,431,Peshrar
5114,419,Peterwar
5115,289,Peth
5116,236,Pethanaickanpalayam
5117,162,Petlad
5118,693,Petlawad
5119,540,Pfutsero
5120,53,P.Gannavaram
5121,3,Phagi
5122,450,Phagwara
5123,4,Phalodi
5124,433,Phalsund
5125,690,Phaltan
5126,584,Phansidewa
5127,736,Pharenda
5128,582,PHASSANG CIRCLE
5129,540,Phek Sadar
5130,19,Phenhara
5131,220,Phigsoo
5132,18,Phillaur
5133,536,Phirangipuram
5134,323,Phiringia
5135,540,Phokhungri
5136,11,Phomching
5137,217,Phooliya Kalan
5138,540,Phor
5139,323,Phulabani
5140,323,Phulabani Town
5141,241,Phulambri
5142,3,Phulera (Hq.Sambhar)
5143,117,Phulidumar
5144,749,Phullen
5145,616,Phuloni
5146,172,Phulparas
5147,249,Phulpur
5148,98,Phulpur
5149,229,Phulwari
5150,302,Phulwaria
5151,703,Phungyar
5152,318,Pichatur
5153,261,Pichhore
5154,446,Pichhore Or Dabra
5155,748,Pidi Circle
5156,113,Piduguralla
5157,481,Pileru
5158,422,Pilibanga
5159,115,Pilibhit
5160,88,Pillukhera ST
5161,99,Pinapaka
5162,755,Pindra
5163,12,Pindwara
5164,524,Pingla
5165,615,Pipalda
5166,251,Pipariya
5167,484,Pipariya
5168,362,Pipariya
5169,4,Pipar shahar
5170,221,Pipili
5171,105,Piploda
5172,476,Pipra
5173,389,Pipra
5174,214,Piprai
5175,19,Piprakothi
5176,630,Piprarhi
5177,278,Piprasi
5178,517,Pipsorang Circle
5179,337,Pipu Dipu Circle
5180,73,Pirawa
5181,681,Piriyapatna
5182,43,Piro
5183,458,Pirpainti
5184,291,Pirtanr
5185,587,Pistana Circle
5186,273,Pithampur
5187,648,Pithapuram
5188,280,Pithora
5189,345,Pithoragarh
5190,357,Pitlam
5191,25,Pittalavanipalem
5192,558,Piyong Circle
5193,618,Pizirang Veo Circle
5194,169,Pochampalli
5195,100,Podalakur
5196,556,Podia
5197,197,Podili
5198,15,Poduru
5199,350,Pogal Paristan
5200,261,Pohri
5201,433,Pokaran
5202,29,Pokhari
5203,90,Poladpur
5204,110,Polaki
5205,201,POLASARA
5206,44,Polavaram
5207,248,Polaykala
5208,192,Polba - Dadpur
5209,158,Pollachi
5210,582,POLOSANG CIRCLE
5211,193,Polur
5212,329,Pombhurna
5213,505,Ponda
5214,301,Pondi Bachra
5215,110,Ponduru
5216,197,Ponnaluru
5217,82,Ponnamaravathi
5218,724,PONNAMPET
5219,635,Ponnani
5220,245,Ponneri
5221,536,Ponnur
5222,674,Poo
5223,309,Poogal
5224,245,Poonamallee
5225,363,Poornagiri
5226,726,Porbandar
5227,392,Poreyahat
5228,714,Porompat
5229,126,Porsa
5230,641,Port Blair
5231,233,Porumamilla
5232,682,POSHINA
5233,424,Potashpur - I
5234,424,Potashpur - II
5235,293,Pothia
5236,295,Potka
5237,341,Pottangi
5238,59,Poundi-Uproda
5239,204,Pouni
5240,688,Powayan
5241,145,PrabhatPattan
5242,79,Pragpur
5243,137,Pranpur
5244,682,Prantij
5245,389,Pratapganj
5246,206,Pratapgarh
5247,206,Pratapgarh
5248,321,Pratapnagar
5249,463,Pratap Nagar ST
5250,533,Pratappur
5251,428,Pratappur
5252,648,Prathipadu
5253,536,Prathipadu
5254,650,Preet Vihar
5255,428,Premnagar
5256,751,Prithvipur
5257,233,Proddatur
5258,621,Puchi Geko Circle
5259,298,Puducherry Taluk
5260,82,Pudukkottai
5261,359,Pudur
5262,195,Pugalur
5263,42,Pughoboto
5264,429,Pukhri
5265,304,Pulicherla
5266,233,Pulivendla
5267,139,Pulkal
5268,363,Pulla Gumdesh
5269,197,Pullalacheruvu
5270,481,Pullampeta
5271,199,Pulwama
5272,706,Pumao Circle
5273,16,Puna
5274,640,Punahana
5275,710,Punalur
5276,677,Punasa
5277,208,Puncha
5278,132,Pune City
5279,304,Punganur
5280,111,Pungro
5281,754,Punjabi Bagh
5282,229,Punpun
5283,305,Pupri
5284,78,Puraini
5285,132,Purandhar
5286,115,Puranpur
5287,81,Purasawalkam
5288,382,Puraula
5289,243,Purbasthali - I
5290,243,Purbasthali - II
5291,286,Purbi Tundi*
5292,221,Puri (M)
5293,651,Purna
5294,630,Purnahiya
5295,151,Purnia East
5296,192,Pursura
5297,550,Purul
5298,208,Purulia - I
5299,208,Purulia - II
5300,400,Puruna Katak
5301,185,Purunakot
5302,201,PURUSOTTAMPUR
5303,347,Purwa
5304,456,Pusa
5305,205,Pusad
5306,259,Pusapatirega
5307,62,Pushkar
5308,187,Pushparajgarh
5309,541,Pusour
5310,304,Puthalapattu
5311,165,Putlur
5312,36,Puttaparthi
5313,124,Puttasing
5314,358,Puttur
5315,318,Puttur
5316,715,Pynursla
5317,601,Qaimoh
5318,626,Qalamabad
5319,626,Qaziabad
5320,167,Qazigund
5321,418,Qila Darhal
5322,505,Quepem
5323,108,Qutballapur
5324,257,RABAKAVI BANAHATTI
5325,653,Rabdang
5326,197,Racherla
5327,463,Radaur
5328,64,Radhanagari
5329,520,Radhanpur
5330,130,Radhapuram
5331,577,Rae Bareli
5332,365,Rafiabad
5333,241,Rafiganj
5334,621,Raga ADC
5335,207,Raghogarh
5336,389,Raghopur
5337,426,Raghopur
5338,491,Raghunadhapalem
5339,343,Raghunathapali
5340,410,Raghunathganj - I
5341,410,Raghunathganj - II
5342,331,RAGHUNATHNAGAR
5343,170,Raghunathpur
5344,208,Raghunathpur - I
5345,208,Raghunathpur - II
5346,116,Raghurajnagar Nagareey
5347,253,Ragunathpally
5348,610,Raha
5349,339,Rahatgarh
5350,177,Rahe
5351,75,Rahta
5352,222,Rahui
5353,75,Rahuri
5354,342,Rahuwas
5355,316,Raibania
5356,343,Raiboga
5357,595,Raichur
5358,87,Raidih
5359,559,Raiganj
5360,541,Raigarh
5361,521,Raighar
5362,406,Raikal
5363,323,Raikia
5364,139,Raikode
5365,687,Raikot
5366,140,Railmagra
5367,243,Raina - I
5368,243,Raina - II
5369,72,Raipole
5370,73,Raipur
5371,217,Raipur
5372,351,Raipur
5373,322,Raipur
5374,8,Raipur
5375,57,Raipura
5376,667,Raipur - Karchuliyan
5377,387,Raipur Rani
5378,54,Rairakhol
5379,258,Rairangpur
5380,258,Rairangpur Town
5381,267,Raisen
5382,186,Raisinghnagar
5383,647,Rai ST
5384,343,Rajagangapur
5385,168,Rajahmundry Rural
5386,168,Rajahmundry (Urban)
5387,79,Raja Ka Talab
5388,375,Rajakhera
5389,259,Rajam
5390,357,Rajampet
5391,481,Rajampet
5392,168,Rajanagaram
5393,426,Raja Pakar
5394,209,Rajapalayam
5395,23,Rajapeta
5396,553,Rajapur
5397,711,Rajapur
5398,24,Rajapur
5399,138,Rajarhat
5400,697,RAJASINGAMANGALAM
5401,755,Rajatalab
5402,66,Rajauli
5403,117,Rajaun
5404,602,Rajaund ST
5405,26,Rajavommangi
5406,7,Rajendranagar
5407,338,Rajganj
5408,572,Rajgarh
5409,455,Rajgarh
5410,432,Rajgarh
5411,109,Rajgarh
5412,350,Rajgarh
5413,382,Rajgarhi
5414,222,Rajgir
5415,147,Rajim
5416,1,Rajkanika
5417,611,Rajkot
5418,611,RAJKOT EAST
5419,611,RAJKOT SOUTH
5420,611,RAJKOT WEST
5421,370,Rajmahal
5422,256,Rajnagar
5423,490,Rajnagar
5424,172,Rajnagar
5425,1,Rajnagar
5426,547,Rajnandgaon
5427,80,Rajoli
5428,418,Rajouri
5429,754,Rajouri Garden
5430,199,Rajpora
5431,179,Rajpur
5432,372,Rajpur
5433,331,Rajpur
5434,77,Rajpur
5435,627,Rajpura
5436,376,Rajpura
5437,140,Rajsamand
5438,153,Rajula
5439,113,Rajupalem
5440,233,Rajupalem
5441,329,Rajura
5442,79,Rakkar
5443,56,Ralan
5444,205,Ralegaon
5445,693,Rama
5446,259,Ramabhadrapuram
5447,221,Ramachandi
5448,318,Ramachandrapuram
5449,53,Ramachandrapuram
5450,548,Ramadugu
5451,36,Ramagiri
5452,20,Ramagiri
5453,183,RAMAGIRI
5454,183,Ramagundam
5455,304,Ramakuppam
5456,528,Ramanagara
5457,697,Ramanathapuram
5458,23,Ramannapet
5459,331,Ramanujganj
5460,428,Ramanujnagar
5461,481,Ramapuram
5462,357,Ramareddy
5463,481,Ramasamudram
5464,96,Ramayampet
5465,350,Ramban
5466,201,RAMBHA
5467,159,Rambilli
5468,747,Rambrai
5469,331,RAMCHANDRAPUR
5470,139,Ramchandrapuram
5471,230,Ramdurg
5472,697,Rameswaram
5473,615,Ramganj Mandi
5474,555,Ramgarh
5475,109,Ramgarh
5476,420,Ramgarh
5477,376,Ramgarh
5478,629,Ramgarh
5479,433,Ramgarh
5480,28,Ramgarh
5481,476,RAMGARH
5482,362,Ramgarh Chowk
5483,342,Ramgarh Pachwara
5484,583,RAMGARH SHEKAWATI
5485,19,Ramgarhwa
5486,626,Ramhal
5487,368,Ramkanda
5488,348,Ramkote
5489,260,Ramkrishna Nagar
5490,368,Ramna
5491,278,Ramnagar
5492,116,Ramnagar
5493,638,Ramnagar
5494,420,Ramnagar
5495,388,Ramnagar
5496,424,Ramnagar - I
5497,424,Ramnagar - II
5498,26,Rampachodavaram
5499,471,Rampur
5500,534,Rampur
5501,464,Rampur
5502,28,Rampur
5503,692,Rampura
5504,398,Rampura Phul
5505,116,Rampur Baghelan
5506,490,Rampurhat - I
5507,490,Rampurhat - II
5508,408,Rampur Maniharan
5509,296,Rampur Naikin
5510,638,Ramsanehighat
5511,380,Ramsar
5512,202,Ramshahr
5513,350,Ramsoo
5514,447,Ramtek
5515,510,Ranaghat - I
5516,510,Ranaghat - II
5517,349,Ranapur
5518,693,Ranapur
5519,110,Ranastalam
5520,726,Ranavav
5521,69,Ranbir Singh Pura
5522,168,Rangampeta
5523,614,Rangat
5524,488,Rangia Pt
5525,324,Rangjuli
5526,584,Rangli Rangliot
5527,753,Rangpo
5528,458,Rangra Chowk
5529,322,Rani
5530,571,Rania
5531,634,Rania
5532,504,Ranibennur
5533,351,Ranibundh
5534,361,Raniganj
5535,206,Raniganj
5536,194,Raniganj
5537,102,Ranikhet
5538,746,Ranikor
5539,410,Raninagar - I
5540,410,Raninagar - II
5541,629,Ranishwar
5542,50,Raniwara
5543,27,Ranjhi
5544,368,Ranka
5545,34,Ranni
5546,261,Rannod
5547,386,Ranpur
5548,6,Rapar
5549,165,Raptadu
5550,100,Rapur
5551,258,Raruan
5552,258,Rasagobindapur
5553,378,Rashmi
5554,719,Rasipuram
5555,327,Rasol
5556,306,Rasra
5557,67,Rasulabad
5558,432,Ratangarh
5559,411,Ratanpur
5560,383,Rath
5561,439,Ratia
5562,105,Ratlam
5563,105,Ratlam Nagar
5564,553,Ratnagiri
5565,661,Ratni Faridpur
5566,504,RATTIHALLI
5567,177,Ratu
5568,335,Ratua - I
5569,335,Ratua - II
5570,443,Rau
5571,343,Raurkela (ITS)P.S.
5572,343,Raurkela (M)
5573,695,Ravangla
5574,112,Raver
5575,159,Ravikamatham
5576,186,Ravla
5577,53,Ravulapalem
5578,378,Rawatbhata
5579,422,Rawatsar
5580,105,Rawti
5581,19,Raxaul
5582,481,Rayachoti
5583,165,Rayadurg
5584,124,Rayagada
5585,20,Rayagada
5586,538,Rayaparthy
5587,53,Rayavaram
5588,230,Raybag
5589,540,Razieba
5590,53,Razole
5591,379,Reamal
5592,204,Reasi
5593,216,Rebbena
5594,489,Rebo Perging Circle
5595,76,Reddigudem
5596,583,Reengus
5597,259,Regidi Amadalavalasa
5598,96,Regode
5599,452,Regonda
5600,673,Rehatgaon
5601,339,Rehli
5602,215,Rehti
5603,756,Reiek
5604,316,Remuna
5605,48,Renapur
5606,484,RENGAKHARKALA
5607,271,Rengali
5608,54,Rengali
5609,185,Rengali Damsite
5610,109,RENI
5611,318,Renigunta
5612,203,Renjal
5613,113,Rentachintala
5614,572,Renuka
5615,493,Renuk Circle
5616,12,Reodar
5617,25,Repalle
5618,421,RERAPARA
5619,32,Resubelpara
5620,114,Revally
5621,149,Revelganj
5622,244,Rewalsar
5623,401,Rewari
5624,79,Rey
5625,337,Richukrong Circle
5626,305,Riga
5627,489,Riga EAC
5628,473,Rikhanikhal
5629,747,Ri Muliang
5630,264,Rishabhdeo
5631,513,Rishikesh
5632,708,Risod
5633,277,Rithi
5634,589,RIYAN BADI
5635,245,R K PET
5636,628,Robertsganj
5637,36,Roddam
5638,66,Roh
5639,90,Roha
5640,322,Rohat
5641,705,Rohini
5642,534,Rohru
5643,701,Rohtak
5644,77,Rohtas
5645,581,Roing HQ
5646,36,Rolla
5647,159,Rolugunta
5648,304,Rompicherla
5649,113,Rompicherla
5650,225,Ron
5651,644,Ron
5652,285,Rongara
5653,753,Rongli
5654,396,Rongram
5655,572,Ronhat
5656,62,Roopangarh
5657,425,Roorkee
5658,456,Rosera
5659,648,Rowthulapudi
5660,461,Rudauli
5661,20,R.Udayagiri
5662,394,Rudhauli
5663,485,RUDRANGI
5664,395,Rudraprayag
5665,310,Rudrapur
5666,371,Rudrapur
5667,97,Rudravaram
5668,203,Rudrur
5669,160,Rugudi
5670,465,Ruksin ADC
5671,489,Rumgong ADC
5672,305,Runisaidpur
5673,610,Rupahi
5674,320,Rupa SDO
5675,151,Rupauli
5676,403,Rupbas
5677,164,Rup Nagar
5678,316,Rupsa
5679,126,Sabalgarh
5680,524,Sabang
5681,213,Sabarmati
5682,159,Sabbavaram
5683,218,Sabla
5684,458,Sabour
5685,413,Sabroom
5686,679,Sadabad
5687,142,Sadak-Arjuni
5688,755,Sadar
5689,312,Sadar
5690,694,Sadar
5691,480,Sadar
5692,221,Sadar
5693,54,Sadar
5694,357,Sadashivanagar
5695,139,Sadasivpet
5696,463,Sadhaura ST
5697,624,Sadiya
5698,186,Sadulshahar
5699,79,Sadwan
5700,88,Safidon
5701,347,Safipur
5702,325,Sagalee ADC
5703,423,Sagar
5704,339,Sagar
5705,384,Sagar
5706,410,Sagardighi
5707,339,Sagar Nagar
5708,586,Sagbara
5709,368,Sagma
5710,391,SAGO
5711,249,Sagri
5712,218,Sagwara
5713,316,Sahadevkhunta
5714,703,SAHAMPHUNG
5715,43,Sahar
5716,217,Sahara
5717,408,Saharanpur
5718,484,Sahaspur Lohara
5719,127,Saha ST
5720,469,Sahaswan
5721,712,Sahawar
5722,426,Sahdai Buzurg
5723,239,Sahebganj
5724,254,Sahebpur Kamal
5725,55,Saheednagar
5726,370,Sahibganj
5727,424,Sahid Matangini
5728,355,Sahjanwa
5729,134,Saidabad
5730,659,Saidpur
5731,438,Saifai
5732,757,Saiha
5733,645,Saikheda
5734,565,SAIKOT
5735,502,SAIKUL
5736,105,Sailana
5737,178,Sainj
5738,160,Sainkul
5739,315,Saintala
5740,342,Sainthal
5741,490,Sainthia
5742,733,Saipung
5743,502,Saitu-Gamphazol
5744,414,Saja
5745,5,SAJJANGARH
5746,511,Sakaldiha
5747,680,Saket
5748,53,Sakhinetipalle
5749,106,Sakleshpur
5750,744,Sakola
5751,430,Sakoli
5752,239,Sakra
5753,540,Sakraba
5754,613,Sakri
5755,411,Sakri
5756,732,Sakshi
5757,22,Sakti
5758,361,Salanpur
5759,524,Salbani
5760,505,Salcete
5761,142,Salekasa
5762,236,Salem
5763,371,Salempur
5764,236,Salem South
5765,236,Salem West
5766,226,Salepur
5767,270,Salhawas ST
5768,546,Salhewara
5769,681,SALIGRAMA
5770,352,Salkhua
5771,167,Sallar
5772,577,Salon
5773,351,Saltora
5774,264,Salumbar
5775,429,Saluni
5776,326,Salur
5777,610,Samaguri
5778,185,Samal Barrage
5779,360,Samalkha
5780,648,Samalkota
5781,627,Samana
5782,580,Samanda
5783,456,Samastipur
5784,376,Samba
5785,54,Sambalpur (M)
5786,481,Sambepalle
5787,522,Sambhal
5788,380,Samdari
5789,137,Sameli
5790,520,Sami
5791,229,Sampatchak
5792,701,Sampla
5793,687,Samrala
5794,331,SAMRI
5795,331,Samri(kusmi)
5796,410,Samserganj
5797,210,Samudrapur
5798,565,SAMULAMLAN
5799,213,Sanand
5800,385,Sanawad
5801,50,Sanchore
5802,43,Sandesh
5803,138,Sandeshkhali - I
5804,138,Sandeshkhali - II
5805,244,Sandhol
5806,466,Sandila
5807,328,Sandur
5808,565,SANGAIKOT
5809,100,Sangam
5810,553,Sangameshwar
5811,75,Sangamner
5812,3,Sanganer
5813,139,Sangareddy
5814,422,Sangaria
5815,535,Sangau
5816,325,Sangdupota Basar Nello Circle
5817,538,Sangem
5818,674,Sangla
5819,615,Sangod
5820,70,Sangole
5821,212,Sangrampur
5822,500,Sangrampur
5823,19,Sangrampur
5824,582,SANGRAM SDO
5825,441,Sangrur
5826,530,Sangsangnyu
5827,505,Sanguem
5828,56,Sanis
5829,97,Sanjamala
5830,599,Sanjeli
5831,77,Sanjhauli
5832,589,Sanjhu
5833,83,Sankarankoil
5834,552,Sankarapuram
5835,236,Sankari
5836,382,Sankari
5837,648,Sankhavaram
5838,482,Sankheda
5839,625,Sankoo
5840,156,Sankrail
5841,472,Sankrail
5842,288,SANNA
5843,520,Santalpur
5844,110,Santhabommali
5845,259,Santhakaviti
5846,25,Santhamaguluru
5847,197,Santhanuthala Padu
5848,304,Santhipuram
5849,510,Santipur
5850,413,Santirbazar
5851,317,Santrampur
5852,208,Santuri
5853,738,Sapekhati
5854,683,Sapotra
5855,42,Saptiqa
5856,264,Sarada
5857,65,Saragaon
5858,681,SARAGURU
5859,534,Sarahan
5860,557,Sarai
5861,389,Saraigarh Bhaptiyahi
5862,31,Saraikela
5863,280,Saraipali
5864,456,Sarairanjan
5865,239,Saraiya
5866,629,Saraiyahat
5867,323,Sarangagarh
5868,406,Sarangapur
5869,390,Sarangapur
5870,364,Sarangarh
5871,455,Sarangpur
5872,349,Sarankul
5873,520,Saraswati
5874,463,Saraswati Nagar ST
5875,705,Saraswati Vihar
5876,592,Sarath
5877,110,Saravakota
5878,534,Sarawati Nagar
5879,273,Sardarpur
5880,432,Sardarshahar
5881,745,Sardhana
5882,499,Sardulgarh
5883,351,Sarenga
5884,691,Sargaon
5885,383,Sarila
5886,588,Sarita Vihar
5887,364,SARIYA
5888,244,Sarkaghat
5889,582,SARLI CIRCLE
5890,375,SARMATHURA
5891,222,Sarmera
5892,312,Sarojani Nagar
5893,181,Sarona
5894,7,Saroornagar
5895,284,Sarthebari
5896,110,Sarubujjili
5897,487,Sarupathar
5898,308,Sarupeta (Pt)
5899,592,Sarwan
5900,62,Sarwar
5901,54,Sasan
5902,77,Sasaram
5903,594,SAS Nagar (Mohali)
5904,679,Sasni
5905,617,Saspol
5906,42,Satakha
5907,690,Satara
5908,367,Satari
5909,352,Satar Kataiya
5910,476,Satbarwa
5911,525,Satgawan
5912,633,Sathankulam
5913,491,Sathupalli
5914,184,Sathyamangalam
5915,405,Satlasana
5916,224,Satnali ST
5917,42,Satoi
5918,473,Satpuli
5919,113,Sattenapalle
5920,209,Sattur
5921,290,Satwas
5922,221,Satyabadi
5923,318,Satyavedu
5924,352,Saur Bazar
5925,119,Sausar
5926,230,SAVADATTI
5927,113,Savalyapuram H/O Kanamarlapudi
5928,504,Savanur
5929,153,Savar Kundla
5930,570,Savli
5931,447,Savner
5932,337,Sawa CIrcle
5933,336,Sawai Madhopur
5934,329,Sawali
5935,598,Sawantwadi
5936,62,Sawar
5937,466,Sawayajpur
5938,443,Sawer
5939,714,Sawombung
5940,560,Sayla
5941,50,Sayla
5942,535,S' Bungtlang
5943,496,Sechu-Zubza
5944,134,Secunderabad
5945,35,Sedam
5946,380,SEDWA
5947,709,Seelam Pur
5948,758,Seema Puri
5949,411,Seepat
5950,161,Seethammadhara
5951,326,Seethampeta
5952,168,Seethanagaram
5953,326,Seethanagaram
5954,100,Seetharamapuram
5955,385,Segaon
5956,377,Segi Gusar Circle
5957,215,Sehore
5958,215,Sehore Nagar
5959,618,Seijosa ADC
5960,540,Sekruzu
5961,210,Seloo
5962,396,Selsella
5963,651,Selu
5964,264,Semari
5965,667,Semaria
5966,719,SENDAMANGALAM
5967,179,Sendhwa
5968,173,Sendurai
5969,237,Sengaon
5970,431,Senha
5971,275,Seondha
5972,369,Seoni
5973,251,Seoni Malwa
5974,369,Seoni Nagar
5975,375,Sepau
5976,337,Seppa HQ
5977,201,SERAGAD
5978,192,Serampur Uttarpara
5979,20,Serango
5980,632,Serchhip
5981,7,Serilingampally
5982,124,Seskhal
5983,4,Setrawa
5984,165,Settur
5985,659,SEVRAI
5986,111,Seyochung
5987,7,Shabad
5988,214,Shadhora
5989,464,Shahabad
5990,466,Shahabad
5991,35,SHAHABAD
5992,71,Shahade
5993,129,Shahapur
5994,182,Shahbad
5995,252,Shahbad
5996,167,Shahbad Bala
5997,758,Shahdara
5998,269,Shahganj
5999,339,Shahgarh
6000,688,Shahjahanpur
6001,18,Shahkot
6002,458,Shahkund
6003,57,Shahnagar
6004,199,Shahoora
6005,668,Shahpur
6006,145,Shahpur
6007,79,Shahpur
6008,43,Shahpur
6009,217,Shahpura
6010,27,Shahpura
6011,307,Shahpura
6012,3,Shahpura
6013,64,Shahuwadi
6014,127,Shahzadpur ST
6015,134,Shaikpet
6016,248,Shajapur
6017,625,Shakar Chiktan
6018,572,Shalai
6019,21,ShaliGouraram
6020,533,Shaligram Ram Narayanpur(Hunterganj)
6021,747,Shallang
6022,282,Shama
6023,539,Shamator
6024,117,Shambhuganj
6025,434,Shamgarh
6026,254,Shamho Akha Kurha
6027,108,Shamirpet
6028,699,Shamli
6029,7,Shamshabad
6030,393,Shamshabad
6031,11,Shangnyu
6032,167,Shangus
6033,96,Shankarampet (A)
6034,96,Shankarampet (R)
6035,548,Shankarapatnam
6036,331,Shankargarh
6037,7,Shankarpalle
6038,78,Shankarpur
6039,520,Shankheshvar
6040,258,Sharata
6041,228,Shayampet
6042,500,Shegaon
6043,660,Shehera
6044,198,Sheikhpura
6045,4,Shekhala
6046,198,Shekhopur Sarai
6047,715,Shella Bholaganj
6048,83,Shenkottai
6049,380,Sheo
6050,12,Sheoganj
6051,630,Sheohar
6052,274,Sheopur
6053,77,Sheosagar
6054,320,Shergaon Circle
6055,4,Shergarh
6056,120,Sherghati
6057,625,Shergole
6058,75,Shevgaon
6059,504,Shiggaon
6060,629,Shikaripara
6061,423,Shikarpur
6062,188,Shikarpur
6063,642,Shikohabad
